subgroup,xbar,range,ewma,xbar_lcl,xbar_ucl,r_lcl,r_ucl,ewma_lcl,ewma_ucl,cusum_plus,cusum_minus,cusum_h,xbar_alarm,r_alarm,ewma_alarm,cusum_alarm,lot,scenario
7,499.68801007119,6.507198677775364,500.35301567289764,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.36561258245433,501.4424132827776,1.3941587995449918,0.0,5.0,False,False,False,False,6,flow_restriction
8,501.5191898814643,2.9680318328378803,500.586250514611,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3529259059158,501.4550999593161,1.92071828700732,0.0,5.0,False,False,False,False,7,flow_restriction
9,500.20426368761963,4.63428426767598,500.50985314921274,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3448606072512,501.46316525798073,1.6115489333872866,0.0,5.0,False,False,False,False,8,flow_restriction
10,498.60037806744856,4.764682457017784,500.12795813285993,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33972063907305,501.46830522615886,0.2829965323773027,0.32855240100998384,5.0,False,False,False,False,9,flow_restriction
11,498.4378069645689,7.23243514799168,499.78992789920176,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3364399041914,501.4715859610405,0.0,0.7604302662468645,5.0,False,False,False,False,10,flow_restriction
12,498.40450559140265,7.211050969438816,499.51284343764195,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3343438324167,501.4736820328152,0.0,1.2134735156193357,5.0,False,False,False,False,11,flow_restriction
13,502.01174539794226,12.163601539944978,500.0126238297021,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33300381414693,501.475022051085,0.8396134465984526,0.0,5.0,False,False,False,False,12,flow_restriction
14,499.17080922858185,6.645037459479795,499.84426090947807,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33214680196863,501.4758790632633,0.0,0.0,5.0,False,False,False,False,13,flow_restriction
15,502.2272726824817,10.187397227703968,500.3208632640788,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33159855930694,501.476427305925,0.9765963195330476,0.0,5.0,False,False,False,False,14,flow_restriction
16,500.9358127643624,5.8595796577884585,500.4438531641356,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33124778429766,501.47677808093425,1.1323782802628708,0.0,5.0,False,False,False,False,15,flow_restriction
17,499.55731774415244,9.891619221147664,500.266546080139,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3310233293428,501.4770025358891,0.4120289029215649,0.0,5.0,False,False,False,False,16,flow_restriction
18,499.91521806455984,6.612652109850217,500.19628047702315,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3308796949786,501.4771461702533,0.0,0.0,5.0,False,False,False,False,17,flow_restriction
19,498.61148783816844,8.524900641955014,499.87932194925224,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3307877758676,501.47723808936433,0.0,0.3214913538942732,5.0,False,False,False,False,18,flow_restriction
20,498.5877002553242,10.338428798633743,499.6209976104667,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3307289504549,501.477296914777,0.0,0.6581014035264792,5.0,False,False,False,False,19,flow_restriction
21,501.411257507311,7.561212613498753,499.9790495898356,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330691303345,501.4773345618869,0.45796080991781174,0.0,5.0,False,False,False,False,20,flow_restriction
22,500.8436175598258,8.068260923046466,500.1519631838337,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33066720966747,501.47735865556444,0.5551461803588316,0.0,5.0,False,False,False,False,21,flow_restriction
23,501.8749614740318,6.366354866742029,500.49656284187336,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306517899075,501.4773740753244,1.3078237436023823,0.0,5.0,False,False,False,False,22,flow_restriction
24,499.1284839262149,7.950334563999036,500.2229470587417,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306419213404,501.47738394389154,0.3149200652215881,0.0,5.0,False,False,False,False,23,flow_restriction
25,499.3515168976022,7.819051084237458,500.04866102651386,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33063560548993,501.477390259742,0.0,0.0,5.0,False,False,False,False,24,flow_restriction
26,497.45454405309374,8.636963078048723,499.5298376318299,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33063156335896,501.47739430187295,0.0,1.0568111712528965,5.0,False,False,False,False,25,flow_restriction
27,498.8411706324209,2.6871315589221467,499.3921042319481,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306289764006,501.4773968888313,0.0,1.2323228219853182,5.0,False,False,False,False,26,flow_restriction
28,503.35915526131737,7.043792340765322,500.185514437822,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062732074944,501.47739854448247,1.6959879631703334,0.0,5.0,False,False,False,False,27,flow_restriction
29,500.5106196449904,4.729741783891825,500.2505354792557,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306262611336,501.4773996040983,1.581529544970611,0.0,5.0,False,False,False,False,28,flow_restriction
30,500.6724464299952,7.409109696127416,500.33491766940364,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306255829799,501.477400282252,1.5699235242067529,0.0,5.0,False,False,False,False,29,flow_restriction
31,459.5158238650512,6.810379348154015,492.17109890853317,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062514896164,501.47740071627027,0.0,25.169558185741675,5.0,True,False,True,True,30,flow_restriction
32,461.124706021717,5.854351497030393,485.96182033117,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062487119,501.4774009940419,0.0,49.31655767083338,5.0,True,False,True,True,31,flow_restriction
33,458.6459956304317,7.517601421053314,480.49865539102234,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306246934162,501.4774011718157,0.0,75.03895338149636,5.0,True,False,True,True,32,flow_restriction
34,460.05105992746,4.425638201710285,476.4091362983099,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624579641,501.47740128559093,0.0,99.86833109457245,5.0,True,False,True,True,33,flow_restriction
35,460.2531694509665,9.003765833918749,473.1779429288412,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062450682485,501.47740135840706,0.0,124.56925387333935,5.0,True,False,True,True,34,flow_restriction
36,462.98398557201574,10.978984791421965,471.13915145747615,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306244602225,501.4774014050094,0.0,147.53454935778592,5.0,True,False,True,True,35,flow_restriction
37,463.12620370571165,12.76958258639587,469.5365619071233,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062443039705,501.47740143483486,0.0,170.40945513320474,5.0,True,False,True,True,36,flow_restriction
38,459.1327531160053,5.16374566311265,467.45580014889975,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062441130875,501.47740145392316,0.0,195.82248194452504,5.0,True,False,True,True,37,flow_restriction
39,461.1420530667245,14.55279118967519,466.19305073246477,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243990922,501.4774014661397,0.0,219.95845615238963,5.0,True,False,True,True,38,flow_restriction
40,460.98611336870744,6.397438539140865,465.15166325971336,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062439127366,501.47740147395825,0.0,244.19354109644047,5.0,True,False,True,True,39,flow_restriction
41,460.23106279086005,4.605148834107183,464.1675431659427,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062438626973,501.4774014789622,0.0,268.9085142253467,5.0,True,False,True,True,40,flow_restriction
42,461.16893149044,6.150319346969468,463.56782083084215,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062438306723,501.4774014821647,0.0,293.02740528891997,5.0,True,False,True,True,41,flow_restriction
43,459.6892947134099,8.591343430958602,462.79211560735575,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243810177,501.4774014842142,0.0,318.086710449253,5.0,True,False,True,True,42,flow_restriction
44,460.76879436373,3.8132515245890772,462.38745135863064,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243797059,501.477401485526,0.0,342.4599170316324,5.0,True,False,True,True,43,flow_restriction
45,463.53349121022654,8.829865036322815,462.6166593289499,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243788664,501.4774014863655,0.0,365.0759627160979,5.0,True,False,True,True,44,flow_restriction
46,462.0148516038586,5.245531709236957,462.49629778393165,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243783291,501.4774014869028,0.0,388.65721156116115,5.0,True,False,True,True,45,flow_restriction
47,461.37006506230836,6.2134681232391245,462.27105123960706,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437798526,501.47740148724665,0.0,412.6482679768985,5.0,True,False,True,True,46,flow_restriction
48,461.17171377248303,11.972508269938032,462.0511837461823,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437776516,501.47740148746675,0.0,436.7653907029345,5.0,True,False,True,True,47,flow_restriction
49,460.6667307557711,6.642404236178834,461.77429314810007,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437762436,501.47740148760755,0.0,461.20346594577217,5.0,True,False,True,True,48,flow_restriction
50,460.19970096334845,6.3337802067587745,461.4593747111498,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243775342,501.4774014876977,0.0,485.9383717400122,5.0,True,False,True,True,49,flow_restriction
51,465.4068291258368,9.192656249156585,462.24886559408725,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243774765,501.4774014877554,0.0,507.3637783357612,5.0,True,False,True,True,50,flow_restriction
52,462.65556381589323,9.176965527082302,462.3302052384485,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437743956,501.47740148779235,0.0,530.5378091354789,5.0,True,False,True,True,51,flow_restriction
53,461.74249041884093,3.8385059624449696,462.212662274527,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377416,501.47740148781594,0.0,554.2921628274729,5.0,True,False,True,True,52,flow_restriction
54,463.2891309407022,14.39745760598322,462.4279560077621,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437740085,501.47740148783106,0.0,577.063516791454,5.0,True,False,True,True,53,flow_restriction
55,460.6912821682921,9.142185139906758,462.08062123986815,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437739113,501.4774014878408,0.0,601.4859878706291,5.0,True,False,True,True,54,flow_restriction
56,462.138517209366,7.435863381298361,462.09220043376774,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437738494,501.477401487847,0.0,624.9886384539373,5.0,True,False,True,True,55,flow_restriction
57,461.1620850543096,11.63903061644237,461.9061773578761,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377381,501.4774014878509,0.0,649.1118809131702,5.0,True,False,True,True,56,flow_restriction
58,460.693459779211,5.599564921640535,461.6636338421431,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737846,501.47740148785346,0.0,673.5329679661861,5.0,True,False,True,True,57,flow_restriction
59,465.17109741707634,8.165609475183999,462.36512655712977,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773768,501.4774014878551,0.0,695.1081987792113,5.0,True,False,True,True,58,flow_restriction
60,462.0668238795335,12.897606610451646,462.3054660216105,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773758,501.4774014878561,0.0,718.6564155575916,5.0,True,False,True,True,59,flow_restriction
61,461.7527312437602,6.119155556349483,462.1949190660405,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773751,501.4774014878568,0.0,742.4042604791454,5.0,True,False,True,True,60,flow_restriction
62,462.03459496428275,8.871706895181319,462.16285424568895,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773747,501.4774014878572,0.0,765.9729610186051,5.0,True,False,True,True,61,flow_restriction
63,462.1940883521053,6.943312238518217,462.16910106697225,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773744,501.4774014878575,0.0,789.4402922000057,5.0,True,False,True,True,62,flow_restriction
64,460.0385504572656,12.856637402469573,461.74299094503095,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737425,501.47740148785766,0.0,814.27762056847,5.0,True,False,True,True,63,flow_restriction
65,462.34602500426746,6.599439768749221,461.8635977568783,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737414,501.4774014878578,0.0,837.6483852331917,5.0,True,False,True,True,64,flow_restriction
66,462.1714683018261,7.1081751517668295,461.9251718658679,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773741,501.47740148785783,0.0,861.1300930605923,5.0,True,False,True,True,65,flow_restriction
67,463.6563437635935,14.22640638616349,462.2714062454131,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377374,501.4774014878579,0.0,883.6680572355937,5.0,True,False,True,True,66,flow_restriction
68,461.00747536093286,5.9885069324728875,462.01862006851707,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377374,501.4774014878579,0.0,907.8895651187498,5.0,True,False,True,True,67,flow_restriction
69,462.5140828933377,13.81871713288956,462.11771263348123,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,931.153517077538,5.0,True,False,True,True,68,flow_restriction
70,462.33988553872825,7.590768972854221,462.16214721453065,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,954.5281838079757,5.0,True,False,True,True,69,flow_restriction
71,462.9757721075242,8.54210597101951,462.3248721931294,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,977.4986995315451,5.0,True,False,True,True,70,flow_restriction
72,458.7862051055561,7.760313019483249,461.61713877561476,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1003.1319821781418,5.0,True,False,True,True,71,flow_restriction
73,461.81739322799797,3.7585094064288,461.6571896660914,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1026.8387298233602,5.0,True,False,True,True,72,flow_restriction
74,461.50975137111,10.751932431924388,461.6277020070952,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1050.7410056843285,5.0,True,False,True,True,73,flow_restriction
75,463.71306103264925,8.048005514134445,462.044773812206,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1073.2429220128734,5.0,True,False,True,True,74,flow_restriction
76,459.81387662135586,8.443481655396852,461.598594374036,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1098.223046536274,5.0,True,False,True,True,75,flow_restriction
77,462.8974905693708,11.756601241273586,461.858373613103,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1121.2433157284909,5.0,True,False,True,True,76,flow_restriction
78,460.43599728280395,8.316028382609431,461.57389834704327,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1145.82803845532,5.0,True,False,True,True,77,flow_restriction
79,462.1807207501586,11.857529046583352,461.6952628276664,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1169.3038656956896,5.0,True,False,True,True,78,flow_restriction
80,460.07123300690535,9.805564944713979,461.37045686351416,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1194.1204219862518,5.0,True,False,True,True,79,flow_restriction
81,459.6408775531474,13.566835623179202,461.02454100144087,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1219.2104996853207,5.0,True,False,True,True,80,flow_restriction
82,461.2706538714098,7.060544965891211,461.07376357543467,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1243.2647389623846,5.0,True,False,True,True,81,flow_restriction
83,463.4525377058406,6.513323955054943,461.5495184015159,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1265.9322363395145,5.0,True,False,True,True,82,flow_restriction
84,462.0491332226626,4.037506386682537,461.6494413657453,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1289.4916967848276,5.0,True,False,True,True,83,flow_restriction
85,459.6700767250107,11.668562416738666,461.2535684375984,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1314.5632163395867,5.0,True,False,True,True,84,flow_restriction
86,461.4232481666921,9.69130079986644,461.2875043834172,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1338.5204711211336,5.0,True,False,True,True,85,flow_restriction
87,462.05770198782136,9.811948518016038,461.44154390429804,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1362.0744855085545,5.0,True,False,True,True,86,flow_restriction
88,460.7467773234986,10.057258259350192,461.3025905881382,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1386.4616854812875,5.0,True,False,True,True,87,flow_restriction
89,462.6169879971856,7.824430508532259,461.5654700699477,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1409.6602339493072,5.0,True,False,True,True,88,flow_restriction
90,459.847721566094,14.528948007875158,461.221920369177,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1434.6188476102925,5.0,True,False,True,True,89,flow_restriction
91,462.0248781598092,4.132143756151095,461.3825119273035,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1458.1937238680396,5.0,True,False,True,True,90,flow_restriction
92,463.68666676970844,12.638707817528825,461.84334289578453,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1480.7124156223704,5.0,True,False,True,True,91,flow_restriction
93,463.01594850233533,7.1750143462560345,462.0778640170947,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1503.657396398023,5.0,True,False,True,True,92,flow_restriction
94,461.6771789804496,3.450888183796337,461.99772700976575,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1527.4532601405215,5.0,True,False,True,True,93,flow_restriction
95,459.5219688657668,6.23042658065458,461.502575380966,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1552.61891274255,5.0,True,False,True,True,94,flow_restriction
96,462.54957824435303,9.738879647977683,461.71197595364345,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1575.8603048886987,5.0,True,False,True,True,95,flow_restriction
97,463.1641261904033,7.5005774269845915,462.00240600099545,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1598.7111082359122,5.0,True,False,True,True,96,flow_restriction
98,460.06750794543007,8.21747152017332,461.6154263898824,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1623.5300320671959,5.0,True,False,True,True,97,flow_restriction
99,461.47900519635067,9.365751506049435,461.58814215117604,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1647.4518493025164,5.0,True,False,True,True,98,flow_restriction
100,462.10186653053154,6.137418656715113,461.6908870270472,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1670.9777939912203,5.0,True,False,True,True,99,flow_restriction
1,498.6240094522016,5.82806475707406,499.64801223653313,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.9599797994708,500.84804606576114,0.0,0.313532980235422,5.0,False,False,False,False,0,sensor_bias
2,502.33547635490834,9.540895716037141,500.18550506020824,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.6950606454596,501.1129652197723,1.045367426368745,0.0,5.0,False,False,False,False,1,sensor_bias
3,498.06120281574675,5.164877525710324,499.760644611316,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.55249505949956,501.25553080573235,0.0,0.6712365078095743,5.0,False,False,False,False,2,sensor_bias
4,498.43323277905347,7.580046476804398,499.49516224486354,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.46866526889755,501.33936059633436,0.0,1.1060215923090992,5.0,False,False,False,False,3,sensor_bias
5,501.82924437927903,10.011102689651466,499.9619786717467,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.417493096707,501.3905327685249,0.7236211076080625,0.0,5.0,False,False,False,False,4,sensor_bias
6,502.7484206796359,6.0649792826802695,500.51926707332456,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3856477134054,501.42237815182654,2.031443935315382,0.0,5.0,False,False,False,False,5,sensor_bias
7,499.68801007119,6.507198677775364,500.35301567289764,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.36561258245433,501.4424132827776,1.3941587995449918,0.0,5.0,False,False,False,False,6,sensor_bias
8,501.5191898814643,2.9680318328378803,500.586250514611,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3529259059158,501.4550999593161,1.92071828700732,0.0,5.0,False,False,False,False,7,sensor_bias
9,500.20426368761963,4.63428426767598,500.50985314921274,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3448606072512,501.46316525798073,1.6115489333872866,0.0,5.0,False,False,False,False,8,sensor_bias
10,498.60037806744856,4.764682457017784,500.12795813285993,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33972063907305,501.46830522615886,0.2829965323773027,0.32855240100998384,5.0,False,False,False,False,9,sensor_bias
11,498.4378069645689,7.23243514799168,499.78992789920176,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3364399041914,501.4715859610405,0.0,0.7604302662468645,5.0,False,False,False,False,10,sensor_bias
12,498.40450559140265,7.211050969438816,499.51284343764195,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3343438324167,501.4736820328152,0.0,1.2134735156193357,5.0,False,False,False,False,11,sensor_bias
13,502.01174539794226,12.163601539944978,500.0126238297021,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33300381414693,501.475022051085,0.8396134465984526,0.0,5.0,False,False,False,False,12,sensor_bias
14,499.17080922858185,6.645037459479795,499.84426090947807,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33214680196863,501.4758790632633,0.0,0.0,5.0,False,False,False,False,13,sensor_bias
15,502.2272726824817,10.187397227703968,500.3208632640788,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33159855930694,501.476427305925,0.9765963195330476,0.0,5.0,False,False,False,False,14,sensor_bias
16,500.9358127643624,5.8595796577884585,500.4438531641356,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33124778429766,501.47677808093425,1.1323782802628708,0.0,5.0,False,False,False,False,15,sensor_bias
17,499.55731774415244,9.891619221147664,500.266546080139,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3310233293428,501.4770025358891,0.4120289029215649,0.0,5.0,False,False,False,False,16,sensor_bias
18,499.91521806455984,6.612652109850217,500.19628047702315,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3308796949786,501.4771461702533,0.0,0.0,5.0,False,False,False,False,17,sensor_bias
19,498.61148783816844,8.524900641955014,499.87932194925224,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3307877758676,501.47723808936433,0.0,0.3214913538942732,5.0,False,False,False,False,18,sensor_bias
20,498.5877002553242,10.338428798633743,499.6209976104667,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3307289504549,501.477296914777,0.0,0.6581014035264792,5.0,False,False,False,False,19,sensor_bias
21,501.411257507311,7.561212613498753,499.9790495898356,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330691303345,501.4773345618869,0.45796080991781174,0.0,5.0,False,False,False,False,20,sensor_bias
22,500.8436175598258,8.068260923046466,500.1519631838337,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33066720966747,501.47735865556444,0.5551461803588316,0.0,5.0,False,False,False,False,21,sensor_bias
23,501.8749614740318,6.366354866742029,500.49656284187336,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306517899075,501.4773740753244,1.3078237436023823,0.0,5.0,False,False,False,False,22,sensor_bias
24,499.1284839262149,7.950334563999036,500.2229470587417,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306419213404,501.47738394389154,0.3149200652215881,0.0,5.0,False,False,False,False,23,sensor_bias
25,499.3515168976022,7.819051084237458,500.04866102651386,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33063560548993,501.477390259742,0.0,0.0,5.0,False,False,False,False,24,sensor_bias
26,497.45454405309374,8.636963078048723,499.5298376318299,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33063156335896,501.47739430187295,0.0,1.0568111712528965,5.0,False,False,False,False,25,sensor_bias
27,498.8411706324209,2.6871315589221467,499.3921042319481,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306289764006,501.4773968888313,0.0,1.2323228219853182,5.0,False,False,False,False,26,sensor_bias
28,503.35915526131737,7.043792340765322,500.185514437822,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062732074944,501.47739854448247,1.6959879631703334,0.0,5.0,False,False,False,False,27,sensor_bias
29,500.5106196449904,4.729741783891825,500.2505354792557,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306262611336,501.4773996040983,1.581529544970611,0.0,5.0,False,False,False,False,28,sensor_bias
30,500.6724464299952,7.409109696127416,500.33491766940364,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306255829799,501.477400282252,1.5699235242067529,0.0,5.0,False,False,False,False,29,sensor_bias
31,497.9773623265896,6.810379348154015,499.86340660084085,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062514896164,501.47740071627027,0.0,0.724523084019753,5.0,False,False,False,False,30,sensor_bias
32,499.58624448325554,5.854351497030393,499.80797417732384,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062487119,501.4774009940419,0.0,0.4264874673894652,5.0,False,False,False,False,31,sensor_bias
33,497.10753409197,7.517601421053314,499.2678861602531,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306246934162,501.4774011718157,0.0,1.7038480763305888,5.0,False,False,False,False,32,sensor_bias
34,498.5125983889985,4.425638201710285,499.11682860600223,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624579641,501.47740128559093,0.0,2.0881906876847247,5.0,False,False,False,False,33,sensor_bias
35,498.7147079125049,9.003765833918749,499.03640446730276,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062450682485,501.47740135840706,0.0,2.3440783647297296,5.0,False,False,False,False,34,sensor_bias
36,501.4455240335542,10.978984791421965,499.51822838055307,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306244602225,501.4774014050094,0.47973961727535974,0.86433874745437,5.0,False,False,False,False,35,sensor_bias
37,501.58774216725016,12.76958258639587,499.9321311378925,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062443039705,501.47740143483486,1.0498689435784985,0.0,5.0,False,False,False,False,36,sensor_bias
38,497.59429157754374,5.16374566311265,499.46456322582276,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062441130875,501.47740145392316,0.0,0.9679917095983617,5.0,False,False,False,False,37,sensor_bias
39,499.60359152826294,14.55279118967519,499.4923688863108,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243990922,501.4774014661397,0.0,0.6589308157410321,5.0,False,False,False,False,38,sensor_bias
40,499.44765183024583,6.397438539140865,499.4834254750979,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062439127366,501.47740147395825,0.0,0.44898065806998533,5.0,False,False,False,False,39,sensor_bias
